Entity,Code,Year,Fossil fuels (% growth)
Europe (BP),,1971,2.717006206512451
Europe (BP),,1972,4.573249816894531
Europe (BP),,1973,5.9720635414123535
Europe (BP),,1974,-2.1992027759552
Europe (BP),,1975,-1.732790470123291
Europe (BP),,1976,6.408786773681641
Europe (BP),,1977,0.11459589004516602
Europe (BP),,1978,3.8990378379821777
Europe (BP),,1979,3.4084558486938477
Europe (BP),,1980,-3.0647099018096924
Europe (BP),,1981,-4.239398002624512
Europe (BP),,1982,-2.5686025619506836
Europe (BP),,1983,-0.2389967441558838
Europe (BP),,1984,1.0248780250549316
Europe (BP),,1985,19.831680297851562
Europe (BP),,1986,1.576530933380127
Europe (BP),,1987,1.373147964477539
Europe (BP),,1988,-0.3101766109466553
Europe (BP),,1989,0.0010371208190917969
Europe (BP),,1990,0.9754300117492676
Europe (BP),,1991,-1.9320785999298096
Europe (BP),,1992,-4.284048080444336
Europe (BP),,1993,-2.9082119464874268
Europe (BP),,1994,-2.568793296813965
Europe (BP),,1995,1.975715160369873
Europe (BP),,1996,2.431023120880127
Europe (BP),,1997,-0.9274721145629883
Europe (BP),,1998,0.6717920303344727
Europe (BP),,1999,-0.9854257106781006
Europe (BP),,2000,0.8297085762023926
Europe (BP),,2001,0.9946823120117188
Europe (BP),,2002,-0.0743865966796875
Europe (BP),,2003,2.51234769821167
Europe (BP),,2004,0.7602334022521973
Europe (BP),,2005,0.5764365196228027
Europe (BP),,2006,0.944364070892334
Europe (BP),,2007,-0.8752644062042236
Europe (BP),,2008,-1.4384984970092773
Europe (BP),,2009,-7.061457633972168
Europe (BP),,2010,2.889394760131836
Europe (BP),,2011,-2.508556842803955
Europe (BP),,2012,-1.803666353225708
Europe (BP),,2013,-2.2244930267333984
Europe (BP),,2014,-5.363798141479492
Europe (BP),,2015,0.6709814071655273
Europe (BP),,2016,1.9321441650390625
Europe (BP),,2017,1.0289311408996582
Europe (BP),,2018,-0.945746898651123
Europe (BP),,2019,-2.805405855178833
Europe (BP),,2020,-9.818601608276367
Europe (BP),,2021,5.250942707061768
European Union (27),,1966,2.985227108001709
European Union (27),,1967,3.9807915687561035
European Union (27),,1968,7.463216781616211
European Union (27),,1969,8.866798400878906
European Union (27),,1970,7.298719882965088
European Union (27),,1971,3.3016562461853027
European Union (27),,1972,5.211782455444336
European Union (27),,1973,5.963301658630371
European Union (27),,1974,-1.6167640686035156
European Union (27),,1975,-1.2852847576141357
European Union (27),,1976,7.236850261688232
European Union (27),,1977,-0.42615532875061035
European Union (27),,1978,4.163932800292969
European Union (27),,1979,3.3447861671447754
European Union (27),,1980,-2.1656930446624756
European Union (27),,1981,-4.6164870262146
European Union (27),,1982,-3.0062317848205566
European Union (27),,1983,-0.763547420501709
European Union (27),,1984,1.1649250984191895
European Union (27),,1985,3.662395477294922
European Union (27),,1986,0.9143471717834473
European Union (27),,1987,1.3834834098815918
European Union (27),,1988,-0.31157732009887695
European Union (27),,1989,0.8155584335327148
European Union (27),,1990,-1.064378023147583
European Union (27),,1991,-1.2272834777832031
European Union (27),,1992,-2.6262104511260986
European Union (27),,1993,-1.6069293022155762
European Union (27),,1994,-0.666123628616333
European Union (27),,1995,2.546858787536621
European Union (27),,1996,2.9811739921569824
European Union (27),,1997,-0.9489655494689941
European Union (27),,1998,1.0336518287658691
European Union (27),,1999,-0.9125947952270508
European Union (27),,2000,0.20269155502319336
European Union (27),,2001,1.538395881652832
European Union (27),,2002,-0.05263686180114746
European Union (27),,2003,2.3843884468078613
European Union (27),,2004,0.6163477897644043
European Union (27),,2005,0.31816959381103516
European Union (27),,2006,0.530397891998291
European Union (27),,2007,-1.3149738311767578
European Union (27),,2008,-1.5973329544067383
European Union (27),,2009,-6.988042831420898
European Union (27),,2010,2.7217507362365723
European Union (27),,2011,-3.2897770404815674
European Union (27),,2012,-2.616053819656372
European Union (27),,2013,-2.22586989402771
European Union (27),,2014,-5.391806602478027
European Union (27),,2015,2.0343661308288574
European Union (27),,2016,1.7884373664855957
European Union (27),,2017,1.482081413269043
European Union (27),,2018,-0.8969783782958984
European Union (27),,2019,-2.847665548324585
European Union (27),,2020,-10.530418395996094
European Union (27),,2021,6.0948967933654785
Finland,FIN,1966,14.728879928588867
Finland,FIN,1967,3.1740546226501465
Finland,FIN,1968,14.587116241455078
Finland,FIN,1969,16.84230613708496
Finland,FIN,1970,10.416483879089355
Finland,FIN,1971,0.9462356567382812
Finland,FIN,1972,7.109344005584717
Finland,FIN,1973,11.731565475463867
Finland,FIN,1974,-8.149886131286621
Finland,FIN,1975,2.8011679649353027
Finland,FIN,1976,11.905908584594727
Finland,FIN,1977,-1.315617561340332
Finland,FIN,1978,7.406318187713623
Finland,FIN,1979,3.3483505249023438
Finland,FIN,1980,-0.019818544387817383
Finland,FIN,1981,-13.571023941040039
Finland,FIN,1982,-4.102295875549316
Finland,FIN,1983,-3.7336647510528564
Finland,FIN,1984,5.095529556274414
Finland,FIN,1985,8.644556999206543
Finland,FIN,1986,1.5685081481933594
Finland,FIN,1987,4.790031909942627
Finland,FIN,1988,-0.2161860466003418
Finland,FIN,1989,1.729893684387207
Finland,FIN,1990,4.194748401641846
Finland,FIN,1991,0.11785030364990234
Finland,FIN,1992,-2.662336826324463
Finland,FIN,1993,1.1835217475891113
Finland,FIN,1994,9.827256202697754
Finland,FIN,1995,-8.205485343933105
Finland,FIN,1996,8.890676498413086
Finland,FIN,1997,-2.794814109802246
Finland,FIN,1998,-1.6338825225830078
Finland,FIN,1999,-0.23764967918395996
Finland,FIN,2000,-1.3906776905059814
Finland,FIN,2001,5.853736400604248
Finland,FIN,2002,3.6622166633605957
Finland,FIN,2003,11.22780990600586
Finland,FIN,2004,-7.4232635498046875
Finland,FIN,2005,-11.846762657165527
Finland,FIN,2006,13.439488410949707
Finland,FIN,2007,-2.7919113636016846
Finland,FIN,2008,-9.148406982421875
Finland,FIN,2009,-4.912018775939941
Finland,FIN,2010,11.609077453613281
Finland,FIN,2011,-9.506357192993164
Finland,FIN,2012,-9.459722518920898
Finland,FIN,2013,3.9823174476623535
Finland,FIN,2014,-7.7238616943359375
Finland,FIN,2015,-5.7626190185546875
Finland,FIN,2016,5.357873439788818
Finland,FIN,2017,-5.172246932983398
Finland,FIN,2018,2.4641036987304688
Finland,FIN,2019,-5.182158946990967
Finland,FIN,2020,-11.946493148803711
Finland,FIN,2021,0.1873612403869629
France,FRA,1966,1.1339306831359863
France,FRA,1967,8.753097534179688
France,FRA,1968,4.713559150695801
France,FRA,1969,10.72801399230957
France,FRA,1970,8.382547378540039
France,FRA,1971,5.2245378494262695
France,FRA,1972,6.711053848266602
France,FRA,1973,9.630584716796875
France,FRA,1974,-3.2267093658447266
France,FRA,1975,-7.524418830871582
France,FRA,1976,9.621286392211914
France,FRA,1977,-3.0680954456329346
France,FRA,1978,4.500734806060791
France,FRA,1979,2.3030757904052734
France,FRA,1980,-4.849898815155029
France,FRA,1981,-8.078039169311523
France,FRA,1982,-5.082315444946289
France,FRA,1983,-2.5206148624420166
France,FRA,1984,-2.8399527072906494
France,FRA,1985,-0.43230652809143066
France,FRA,1986,-1.7158091068267822
France,FRA,1987,-0.6840169429779053
France,FRA,1988,-0.823056697845459
France,FRA,1989,2.6068806648254395
France,FRA,1990,1.878964900970459
France,FRA,1991,6.662607192993164
France,FRA,1992,-1.770329475402832
France,FRA,1993,-4.270327091217041
France,FRA,1994,-3.3830463886260986
France,FRA,1995,2.1552681922912598
France,FRA,1996,4.397702217102051
France,FRA,1997,-1.824951171875
France,FRA,1998,5.800962448120117
France,FRA,1999,0.2269148826599121
France,FRA,2000,-0.18123984336853027
France,FRA,2001,0.33336877822875977
France,FRA,2002,-1.6173362731933594
France,FRA,2003,1.9225239753723145
France,FRA,2004,0.6933927536010742
France,FRA,2005,0.024259090423583984
France,FRA,2006,-1.7994999885559082
France,FRA,2007,-2.1034657955169678
France,FRA,2008,-0.8070111274719238
France,FRA,2009,-4.455608367919922
France,FRA,2010,1.4044404029846191
France,FRA,2011,-6.632882118225098
France,FRA,2012,-0.1912534236907959
France,FRA,2013,0.04944801330566406
France,FRA,2014,-9.0648832321167
France,FRA,2015,2.0395517349243164
France,FRA,2016,2.106618881225586
France,FRA,2017,1.0559558868408203
France,FRA,2018,-2.301764488220215
France,FRA,2019,-1.3979434967041016
France,FRA,2020,-12.98316764831543
France,FRA,2021,8.160567283630371
Germany,DEU,1966,0.11570453643798828
Germany,DEU,1967,-0.26283860206604004
Germany,DEU,1968,6.81302547454834
Germany,DEU,1969,8.017742156982422
Germany,DEU,1970,5.1285624504089355
Germany,DEU,1971,1.2756586074829102
Germany,DEU,1972,3.2924294471740723
Germany,DEU,1973,5.5042266845703125
Germany,DEU,1974,-2.1308064460754395
Germany,DEU,1975,-4.693728446960449
Germany,DEU,1976,6.755506992340088
Germany,DEU,1977,-1.3868391513824463
Germany,DEU,1978,3.5216331481933594
Germany,DEU,1979,5.215787887573242
Germany,DEU,1980,-3.7683606147766113
Germany,DEU,1981,-4.035961627960205
Germany,DEU,1982,-4.393381118774414
Germany,DEU,1983,1.3441085815429688
Germany,DEU,1984,1.9895315170288086
Germany,DEU,1985,0.764310359954834
Germany,DEU,1986,-0.41229724884033203
Germany,DEU,1987,-0.003707408905029297
Germany,DEU,1988,-0.7346928119659424
Germany,DEU,1989,-1.430952548980713
Germany,DEU,1990,-1.014775037765503
Germany,DEU,1991,-2.253437042236328
Germany,DEU,1992,-3.3869922161102295
Germany,DEU,1993,-0.14351606369018555
Germany,DEU,1994,-1.0424017906188965
Germany,DEU,1995,0.17621517181396484
Germany,DEU,1996,3.3429384231567383
Germany,DEU,1997,-2.2751986980438232
Germany,DEU,1998,-0.4260897636413574
Germany,DEU,1999,-2.556079626083374
Germany,DEU,2000,-0.032526254653930664
Germany,DEU,2001,2.022683620452881
Germany,DEU,2002,-1.5121161937713623
Germany,DEU,2003,-0.08801817893981934
Germany,DEU,2004,-1.123213768005371
Germany,DEU,2005,-1.7391860485076904
Germany,DEU,2006,1.5827655792236328
Germany,DEU,2007,-4.3596086502075195
Germany,DEU,2008,0.36640167236328125
Germany,DEU,2009,-6.430846214294434
Germany,DEU,2010,3.846251964569092
Germany,DEU,2011,-3.2495975494384766
Germany,DEU,2012,0.6560206413269043
Germany,DEU,2013,3.1069159507751465
Germany,DEU,2014,-5.853760242462158
Germany,DEU,2015,0.6064891815185547
Germany,DEU,2016,2.7159690856933594
Germany,DEU,2017,0.10634660720825195
Germany,DEU,2018,-3.701937198638916
Germany,DEU,2019,-4.745965957641602
Germany,DEU,2020,-9.484416007995605
Germany,DEU,2021,4.3265461921691895
Greece,GRC,1966,6.1956048011779785
Greece,GRC,1967,10.982667922973633
Greece,GRC,1968,5.087935924530029
Greece,GRC,1969,3.7353873252868652
Greece,GRC,1970,10.05908203125
Greece,GRC,1971,20.46892547607422
Greece,GRC,1972,12.852466583251953
Greece,GRC,1973,16.774738311767578
Greece,GRC,1974,-2.530902624130249
Greece,GRC,1975,14.484321594238281
Greece,GRC,1976,11.015546798706055
Greece,GRC,1977,3.7416696548461914
Greece,GRC,1978,0.37938356399536133
Greece,GRC,1979,-13.427316665649414
Greece,GRC,1980,-0.7546663284301758
Greece,GRC,1981,-2.405792474746704
Greece,GRC,1982,1.1854052543640137
Greece,GRC,1983,2.505171298980713
Greece,GRC,1984,3.7725448608398438
Greece,GRC,1985,5.950641632080078
Greece,GRC,1986,-0.3771781921386719
Greece,GRC,1987,10.406600952148438
Greece,GRC,1988,6.304919719696045
Greece,GRC,1989,9.190261840820312
Greece,GRC,1990,3.914976119995117
Greece,GRC,1991,0.08404254913330078
Greece,GRC,1992,2.7503609657287598
Greece,GRC,1993,1.228475570678711
Greece,GRC,1994,1.4319300651550293
Greece,GRC,1995,2.8234481811523438
Greece,GRC,1996,1.8207550048828125
Greece,GRC,1997,3.4079432487487793
Greece,GRC,1998,6.548619270324707
Greece,GRC,1999,-0.8529901504516602
Greece,GRC,2000,5.916500091552734
Greece,GRC,2001,1.827383041381836
Greece,GRC,2002,-0.4072129726409912
Greece,GRC,2003,4.182183742523193
Greece,GRC,2004,-0.014954805374145508
Greece,GRC,2005,0.021278858184814453
Greece,GRC,2006,2.0115017890930176
Greece,GRC,2007,4.22598123550415
Greece,GRC,2008,-3.764176368713379
Greece,GRC,2009,-5.439853668212891
Greece,GRC,2010,-6.866812705993652
Greece,GRC,2011,-0.32111406326293945
Greece,GRC,2012,-7.93147087097168
Greece,GRC,2013,-10.127819061279297
Greece,GRC,2014,-4.742181301116943
Greece,GRC,2015,-1.3116955757141113
Greece,GRC,2016,-2.1649599075317383
Greece,GRC,2017,-13.888901710510254
Greece,GRC,2018,22.085784912109375
Greece,GRC,2019,-2.831774950027466
Greece,GRC,2020,-14.280909538269043
Greece,GRC,2021,2.352476119995117
High-income countries,,1966,4.717814922332764
High-income countries,,1967,4.098498821258545
High-income countries,,1968,6.804680824279785
High-income countries,,1969,6.623482704162598
High-income countries,,1970,5.632424354553223
High-income countries,,1971,2.4150967597961426
High-income countries,,1972,4.88743782043457
High-income countries,,1973,5.765259265899658
High-income countries,,1974,-2.5265276432037354
High-income countries,,1975,-3.1919240951538086
High-income countries,,1976,5.920934677124023
High-income countries,,1977,1.943802833557129
High-income countries,,1978,2.369832992553711
High-income countries,,1979,2.827155590057373
High-income countries,,1980,-3.422403335571289
High-income countries,,1981,-3.1571686267852783
High-income countries,,1982,-3.844064474105835
High-income countries,,1983,-0.6156682968139648
High-income countries,,1984,4.313468933105469
High-income countries,,1985,1.3163566589355469
High-income countries,,1986,1.1242151260375977
High-income countries,,1987,2.597212791442871
High-income countries,,1988,3.488743305206299
High-income countries,,1989,1.938939094543457
High-income countries,,1990,0.1873612403869629
High-income countries,,1991,0.3921389579772949
High-income countries,,1992,1.2427926063537598
High-income countries,,1993,1.0221123695373535
High-income countries,,1994,2.3072361946105957
High-income countries,,1995,2.3218512535095215
High-income countries,,1996,3.3403992652893066
High-income countries,,1997,1.2359261512756348
High-income countries,,1998,0.46126842498779297
High-income countries,,1999,1.4569401741027832
High-income countries,,2000,2.050292491912842
High-income countries,,2001,0.0635981559753418
High-income countries,,2002,0.9675979614257812
High-income countries,,2003,1.8411874771118164
High-income countries,,2004,1.8061399459838867
High-income countries,,2005,0.5898714065551758
High-income countries,,2006,0.027561187744140625
High-income countries,,2007,1.2733817100524902
High-income countries,,2008,-1.204085350036621
High-income countries,,2009,-5.341797828674316
High-income countries,,2010,4.334735870361328
High-income countries,,2011,-0.9131848812103271
High-income countries,,2012,-0.3475487232208252
High-income countries,,2013,0.8683204650878906
High-income countries,,2014,-0.8870542049407959
High-income countries,,2015,0.463259220123291
High-income countries,,2016,0.10553598403930664
High-income countries,,2017,0.37648677825927734
High-income countries,,2018,1.3317584991455078
High-income countries,,2019,-1.687455177307129
High-income countries,,2020,-8.723676681518555
High-income countries,,2021,4.589807987213135
Hong Kong,HKG,1966,8.454906463623047
Hong Kong,HKG,1967,18.11334991455078
Hong Kong,HKG,1968,8.118307113647461
Hong Kong,HKG,1969,17.491579055786133
Hong Kong,HKG,1970,7.433974742889404
Hong Kong,HKG,1971,5.606544017791748
Hong Kong,HKG,1972,13.580060005187988
Hong Kong,HKG,1973,3.71321439743042
Hong Kong,HKG,1974,2.369570732116699
Hong Kong,HKG,1975,-5.858218669891357
Hong Kong,HKG,1976,18.07438087463379
Hong Kong,HKG,1977,7.977807521820068
Hong Kong,HKG,1978,3.888583183288574
Hong Kong,HKG,1979,2.391362190246582
Hong Kong,HKG,1980,2.1840691566467285
Hong Kong,HKG,1981,6.562352180480957
Hong Kong,HKG,1982,9.754573822021484
Hong Kong,HKG,1983,6.035435199737549
Hong Kong,HKG,1984,2.4484992027282715
Hong Kong,HKG,1985,3.817594051361084
Hong Kong,HKG,1986,4.78590726852417
Hong Kong,HKG,1987,9.876405715942383
Hong Kong,HKG,1988,15.195358276367188
Hong Kong,HKG,1989,6.891465187072754
Hong Kong,HKG,1990,-2.451157569885254
Hong Kong,HKG,1991,3.6106109619140625
Hong Kong,HKG,1992,17.68794059753418
Hong Kong,HKG,1993,9.164643287658691
Hong Kong,HKG,1994,-9.385007858276367
Hong Kong,HKG,1995,7.488548755645752
Hong Kong,HKG,1996,-0.04959702491760254
Hong Kong,HKG,1997,1.1640071868896484
Hong Kong,HKG,1998,1.9380450248718262
Hong Kong,HKG,1999,1.2822508811950684
Hong Kong,HKG,2000,4.6938300132751465
Hong Kong,HKG,2001,26.304508209228516
Hong Kong,HKG,2002,-2.400648593902588
Hong Kong,HKG,2003,3.2752037048339844
Hong Kong,HKG,2004,11.981237411499023
Hong Kong,HKG,2005,-4.062300682067871
Hong Kong,HKG,2006,5.798077583312988
Hong Kong,HKG,2007,6.390714645385742
Hong Kong,HKG,2008,-6.960582733154297
Hong Kong,HKG,2009,9.193622589111328
Hong Kong,HKG,2010,3.933084011077881
Hong Kong,HKG,2011,2.453148365020752
Hong Kong,HKG,2012,-3.82612943649292
Hong Kong,HKG,2013,2.6813745498657227
Hong Kong,HKG,2014,-2.3923099040985107
Hong Kong,HKG,2015,2.906036376953125
Hong Kong,HKG,2016,2.6219964027404785
Hong Kong,HKG,2017,7.262551784515381
Hong Kong,HKG,2018,1.1536717414855957
Hong Kong,HKG,2019,-5.234658718109131
Hong Kong,HKG,2020,-25.18473243713379
Hong Kong,HKG,2021,-5.794644355773926
Hungary,HUN,1966,1.3063430786132812
Hungary,HUN,1967,-4.550581932067871
Hungary,HUN,1968,3.7462949752807617
Hungary,HUN,1969,7.088923454284668
Hungary,HUN,1970,7.757866382598877
Hungary,HUN,1971,3.241860866546631
Hungary,HUN,1972,3.233325481414795
Hungary,HUN,1973,8.30991268157959
Hungary,HUN,1974,3.088963031768799
Hungary,HUN,1975,5.781435966491699
Hungary,HUN,1976,6.845223903656006
Hungary,HUN,1977,5.169963836669922
Hungary,HUN,1978,6.971180438995361
Hungary,HUN,1979,-0.9855806827545166
Hungary,HUN,1980,0.3331780433654785
Hungary,HUN,1981,-1.0647773742675781
Hungary,HUN,1982,0.45249462127685547
Hungary,HUN,1983,-3.918015956878662
Hungary,HUN,1984,1.5606880187988281
Hungary,HUN,1985,0.8787155151367188
Hungary,HUN,1986,-1.3456165790557861
Hungary,HUN,1987,1.5074729919433594
Hungary,HUN,1988,-4.754215240478516
Hungary,HUN,1989,-3.3279776573181152
Hungary,HUN,1990,-2.2100508213043213
Hungary,HUN,1991,-7.556784152984619
Hungary,HUN,1992,-4.920101165771484
Hungary,HUN,1993,-3.138214349746704
Hungary,HUN,1994,0.6664872169494629
Hungary,HUN,1995,1.332998275756836
Hungary,HUN,1996,1.9804120063781738
Hungary,HUN,1997,-2.591097354888916
Hungary,HUN,1998,1.844942569732666
Hungary,HUN,1999,-0.5159318447113037
Hungary,HUN,2000,-3.4950673580169678
Hungary,HUN,2001,2.997767925262451
Hungary,HUN,2002,-0.9342789649963379
Hungary,HUN,2003,3.525698184967041
Hungary,HUN,2004,0.13000965118408203
Hungary,HUN,2005,4.660654067993164
Hungary,HUN,2006,-0.8482098579406738
Hungary,HUN,2007,-3.231579065322876
Hungary,HUN,2008,-2.901047468185425
Hungary,HUN,2009,-10.719717025756836
Hungary,HUN,2010,1.8506526947021484
Hungary,HUN,2011,-3.002798557281494
Hungary,HUN,2012,-8.178556442260742
Hungary,HUN,2013,-5.990099906921387
Hungary,HUN,2014,-1.0387122631072998
Hungary,HUN,2015,6.707048416137695
Hungary,HUN,2016,2.0134806632995605
Hungary,HUN,2017,6.728076934814453
Hungary,HUN,2018,0.9260177612304688
Hungary,HUN,2019,-0.05888938903808594
Hungary,HUN,2020,-3.0670106410980225
Hungary,HUN,2021,3.952145576477051
Iceland,ISL,1966,7.359588146209717
Iceland,ISL,1967,-3.15324068069458
Iceland,ISL,1968,6.572377681732178
Iceland,ISL,1969,-8.405858039855957
Iceland,ISL,1970,2.047133445739746
Iceland,ISL,1971,8.810197830200195
Iceland,ISL,1972,7.0845723152160645
Iceland,ISL,1973,15.730154037475586
Iceland,ISL,1974,-6.679529190063477
Iceland,ISL,1975,-6.08220100402832
Iceland,ISL,1976,0.46982765197753906
Iceland,ISL,1977,4.578804969787598
Iceland,ISL,1978,5.3658127784729
Iceland,ISL,1979,-0.5530655384063721
Iceland,ISL,1980,-5.993950366973877
Iceland,ISL,1981,0.05856752395629883
Iceland,ISL,1982,-8.504426956176758
Iceland,ISL,1983,-0.15015602111816406
Iceland,ISL,1984,7.1921467781066895
Iceland,ISL,1985,0.44770240783691406
Iceland,ISL,1986,2.7305126190185547
Iceland,ISL,1987,4.551064968109131
Iceland,ISL,1988,4.181623458862305
Iceland,ISL,1989,6.956028938293457
Iceland,ISL,1990,1.3409137725830078
Iceland,ISL,1991,-5.292785167694092
Iceland,ISL,1992,4.993999004364014
Iceland,ISL,1993,3.721439838409424
Iceland,ISL,1994,1.1289119720458984
Iceland,ISL,1995,1.794886589050293
Iceland,ISL,1996,10.709440231323242
Iceland,ISL,1997,-1.4608979225158691
Iceland,ISL,1998,1.4899253845214844
Iceland,ISL,1999,0.9815573692321777
Iceland,ISL,2000,4.759156703948975
Iceland,ISL,2001,-4.649257659912109
Iceland,ISL,2002,3.507566452026367
Iceland,ISL,2003,0.7480978965759277
Iceland,ISL,2004,4.62113618850708
Iceland,ISL,2005,1.1411786079406738
Iceland,ISL,2006,1.7486810684204102
Iceland,ISL,2007,1.016855239868164
Iceland,ISL,2008,-8.033543586730957
Iceland,ISL,2009,-7.325095176696777
Iceland,ISL,2010,-3.2254159450531006
Iceland,ISL,2011,-1.1983394622802734
Iceland,ISL,2012,-0.6884217262268066
Iceland,ISL,2013,5.758786201477051
Iceland,ISL,2014,1.6655445098876953
Iceland,ISL,2015,9.262394905090332
Iceland,ISL,2016,10.791635513305664
Iceland,ISL,2017,10.26761531829834
Iceland,ISL,2018,7.459366321563721
Iceland,ISL,2019,-14.107168197631836
Iceland,ISL,2020,-41.04226303100586
Iceland,ISL,2021,0
India,IND,1966,2.92360782623291
India,IND,1967,2.2402167320251465
India,IND,1968,5.968475341796875
India,IND,1969,10.511565208435059
India,IND,1970,-3.386557102203369
India,IND,1971,3.415083885192871
India,IND,1972,6.423807144165039
India,IND,1973,1.1286497116088867
India,IND,1974,7.369530200958252
India,IND,1975,5.985593795776367
India,IND,1976,4.781591892242432
India,IND,1977,5.620169639587402
India,IND,1978,0.986027717590332
India,IND,1979,7.135987281799316
India,IND,1980,3.108680248260498
India,IND,1981,11.440849304199219
India,IND,1982,1.277482509613037
India,IND,1983,6.068849563598633
India,IND,1984,6.096005439758301
India,IND,1985,6.5786004066467285
India,IND,1986,7.589483261108398
India,IND,1987,7.672441005706787
India,IND,1988,8.55700969696045
India,IND,1989,9.029972076416016
India,IND,1990,7.270956039428711
India,IND,1991,5.133044719696045
India,IND,1992,6.096601486206055
India,IND,1993,2.645230293273926
India,IND,1994,4.847872257232666
India,IND,1995,8.37101936340332
India,IND,1996,4.967963695526123
India,IND,1997,5.658423900604248
India,IND,1998,5.078518390655518
India,IND,1999,3.0952811241149902
India,IND,2000,5.690670013427734
India,IND,2001,0.5868434906005859
India,IND,2002,3.569149971008301
India,IND,2003,3.856039047241211
India,IND,2004,6.330835819244385
India,IND,2005,6.888139247894287
India,IND,2006,4.491627216339111
India,IND,2007,8.43362808227539
India,IND,2008,6.749916076660156
India,IND,2009,8.66650390625
India,IND,2010,4.051923751831055
India,IND,2011,4.681360721588135
India,IND,2012,6.927061080932617
India,IND,2013,2.86484956741333
India,IND,2014,6.95650577545166
India,IND,2015,3.0476927757263184
India,IND,2016,4.620194435119629
India,IND,2017,3.351163864135742
India,IND,2018,5.993103981018066
India,IND,2019,1.2279272079467773
India,IND,2020,-6.710326671600342
India,IND,2021,10.744607925415039
Indonesia,IDN,1966,-2.8316617012023926
Indonesia,IDN,1967,-2.421128749847412
Indonesia,IDN,1968,4.895377159118652
Indonesia,IDN,1969,13.87285041809082
Indonesia,IDN,1970,5.551302433013916
Indonesia,IDN,1971,3.430354595184326
Indonesia,IDN,1972,6.7429304122924805
Indonesia,IDN,1973,12.308561325073242
Indonesia,IDN,1974,7.021188735961914
Indonesia,IDN,1975,23.163246154785156
Indonesia,IDN,1976,6.631708145141602
Indonesia,IDN,1977,31.57186508178711
Indonesia,IDN,1978,13.49177360534668
Indonesia,IDN,1979,13.891005516052246
Indonesia,IDN,1980,7.684004306793213
Indonesia,IDN,1981,7.306504249572754
Indonesia,IDN,1982,1.8783330917358398
Indonesia,IDN,1983,5.351686477661133
Indonesia,IDN,1984,10.09157943725586
Indonesia,IDN,1985,5.7633280754089355
Indonesia,IDN,1986,5.69382905960083
Indonesia,IDN,1987,5.630600452423096
Indonesia,IDN,1988,5.437612533569336
Indonesia,IDN,1989,10.446798324584961
Indonesia,IDN,1990,9.781813621520996
Indonesia,IDN,1991,8.69952392578125
Indonesia,IDN,1992,9.10952091217041
Indonesia,IDN,1993,7.179117202758789
Indonesia,IDN,1994,5.042767524719238
Indonesia,IDN,1995,8.813201904296875
Indonesia,IDN,1996,7.257068157196045
Indonesia,IDN,1997,9.684967994689941
Indonesia,IDN,1998,-3.2411932945251465
Indonesia,IDN,1999,9.367156028747559
Indonesia,IDN,2000,7.17848539352417
Indonesia,IDN,2001,6.689667701721191
Indonesia,IDN,2002,3.165769577026367
Indonesia,IDN,2003,9.005725860595703
Indonesia,IDN,2004,-1.1734724044799805
Indonesia,IDN,2005,2.7843356132507324
Indonesia,IDN,2006,2.417445182800293
Indonesia,IDN,2007,7.057201862335205
Indonesia,IDN,2008,0.6982564926147461
Indonesia,IDN,2009,3.1037449836730957
Indonesia,IDN,2010,8.876991271972656
Indonesia,IDN,2011,7.617127895355225
Indonesia,IDN,2012,3.5009145736694336
Indonesia,IDN,2013,-4.413181304931641
Indonesia,IDN,2014,1.109755039215088
Indonesia,IDN,2015,2.750527858734131
Indonesia,IDN,2016,-0.780719518661499
Indonesia,IDN,2017,4.714500904083252
Indonesia,IDN,2018,8.41209888458252
Indonesia,IDN,2019,6.175887584686279
Indonesia,IDN,2020,-9.401517868041992
Indonesia,IDN,2021,2.0079970359802246
Iran,IRN,1966,9.074651718139648
Iran,IRN,1967,10.138071060180664
Iran,IRN,1968,10.070144653320312
Iran,IRN,1969,9.859585762023926
Iran,IRN,1970,18.48735809326172
Iran,IRN,1971,9.634244918823242
Iran,IRN,1972,12.567245483398438
Iran,IRN,1973,21.358633041381836
Iran,IRN,1974,13.507652282714844
Iran,IRN,1975,16.936981201171875
Iran,IRN,1976,12.556862831115723
Iran,IRN,1977,13.542139053344727
Iran,IRN,1978,-3.9449214935302734
Iran,IRN,1979,8.969772338867188
Iran,IRN,1980,-7.70081901550293
Iran,IRN,1981,-0.008851289749145508
Iran,IRN,1982,13.227438926696777
Iran,IRN,1983,19.626008987426758
Iran,IRN,1984,8.57952880859375
Iran,IRN,1985,9.362756729125977
Iran,IRN,1986,-7.034575939178467
Iran,IRN,1987,7.077527046203613
Iran,IRN,1988,1.8516898155212402
Iran,IRN,1989,10.370481491088867
Iran,IRN,1990,12.607681274414062
Iran,IRN,1991,9.3977689743042
Iran,IRN,1992,9.559309005737305
Iran,IRN,1993,-8.096051216125488
Iran,IRN,1994,13.655841827392578
Iran,IRN,1995,4.55094575881958
Iran,IRN,1996,8.853614807128906
Iran,IRN,1997,3.889167308807373
Iran,IRN,1998,3.833603858947754
Iran,IRN,1999,8.479905128479004
Iran,IRN,2000,5.243849754333496
Iran,IRN,2001,6.8328022956848145
Iran,IRN,2002,8.308517456054688
Iran,IRN,2003,1.585531234741211
Iran,IRN,2004,10.386837005615234
Iran,IRN,2005,5.635166168212891
Iran,IRN,2006,8.875513076782227
